,timestamp,BVN,GOLD,NEM,KGC,HMY,CDE,GFI
4028,2019-06-11,15.77,13.55,34.92,3.44,1.83,3.13,5.07
4029,2019-06-12,15.77,13.73,35.47,3.49,1.91,3.21,5.18
4030,2019-06-13,15.8,13.86,35.55,3.57,1.97,3.49,5.23
4031,2019-06-14,15.68,13.9,35.93,3.54,1.96,3.36,5.27
4032,2019-06-17,15.34,14.15,36.22,3.5,1.99,3.52,5.09
4033,2019-06-18,15.61,14.37,36.01,3.6,1.95,3.53,5.11
4034,2019-06-19,15.81,14.48,36.36,3.65,2.02,3.68,5.19
4035,2019-06-20,16.73,15.3,37.58,3.82,2.17,4.09,5.4
4036,2019-06-21,16.53,15.6,37.49,3.79,2.17,4.19,5.35
4037,2019-06-24,17.08,16.24,38.44,3.95,2.24,4.29,5.62
4038,2019-06-25,16.78,16.01,37.94,3.9,2.19,4.14,5.55
4039,2019-06-26,16.62,15.86,38.27,3.84,2.24,4.19,5.46
4040,2019-06-27,16.54,15.7,38.08,3.86,2.26,4.23,5.42
4041,2019-06-28,16.67,15.77,38.47,3.88,2.27,4.34,5.41
4042,2019-07-01,16.47,14.99,37.91,3.65,2.12,4.04,5.07
4043,2019-07-02,16.72,15.59,38.44,3.82,2.23,4.24,5.26
4044,2019-07-03,16.53,15.88,38.76,3.89,2.25,4.25,5.18
4045,2019-07-04,,,,,,,
4046,2019-07-05,16.58,15.8,38.42,3.83,2.23,4.27,5.18
4047,2019-07-08,16.22,15.86,38.29,3.83,2.37,4.21,5.43
4048,2019-07-09,16.3,16.05,38.76,3.92,2.35,4.31,5.36
4049,2019-07-10,16.59,16.52,39.05,4.12,2.46,4.64,5.56
4050,2019-07-11,16.36,16.39,39.28,4.02,2.32,4.42,5.2
4051,2019-07-12,16.4,16.51,39.42,4.05,2.38,4.63,5.17
4052,2019-07-15,16.34,16.34,39.17,4.03,2.37,4.54,5.22
4053,2019-07-16,16.32,16.11,38.69,4.01,2.34,4.56,5.22
4054,2019-07-17,16.69,16.71,39.06,4.15,2.43,4.8,5.36
4055,2019-07-18,17.44,17.22,39.7,4.31,2.58,5.05,5.79
4056,2019-07-19,17.13,17.21,39.29,4.31,2.56,4.63,5.66
4057,2019-07-22,17.18,17.34,39.9,4.24,2.49,4.67,5.51
4058,2019-07-23,17.53,17.29,39.62,4.2,2.42,4.69,5.46
4059,2019-07-24,17.74,17.35,39.3,4.26,2.52,4.81,5.56
4060,2019-07-25,17.49,17.04,38.25,4.17,2.49,4.61,5.45
4061,2019-07-26,16.05,17.06,37.28,4.24,2.47,4.66,5.41
4062,2019-07-29,16.25,17.21,37.71,4.26,2.59,4.7,5.51
4063,2019-07-30,16.28,17.01,37.73,4.27,2.64,4.85,5.62
4064,2019-07-31,15.24,16.26,36.52,4.02,2.44,4.6,5.05
4065,2019-08-01,15.83,16.95,37.15,4.47,2.63,4.84,5.35
4066,2019-08-02,15.48,16.91,36.91,4.57,2.66,4.78,5.45
4067,2019-08-05,15.22,17.59,37.42,4.78,2.85,5.12,5.83
4068,2019-08-06,15.47,17.57,37.99,4.83,2.9,5.13,6.0
4069,2019-08-07,15.56,18.05,39.35,5.06,2.97,5.18,6.08
4070,2019-08-08,15.3,18.19,39.29,5.14,2.97,5.59,6.11
4071,2019-08-09,15.63,18.14,39.03,5.05,3.04,5.61,6.11
4072,2019-08-12,15.19,17.96,38.46,4.97,2.97,5.48,5.9
4073,2019-08-13,14.63,18.11,37.66,4.86,2.87,5.29,5.73
4074,2019-08-14,14.31,18.18,37.97,4.84,2.97,5.15,5.75
4075,2019-08-15,14.33,18.39,38.52,4.91,3.0,5.1,5.44
4076,2019-08-16,14.3,18.39,38.58,4.78,2.97,4.95,5.39
4077,2019-08-19,14.44,18.1,38.13,4.69,2.94,4.92,5.39
4078,2019-08-20,14.83,18.69,38.57,4.77,3.24,4.94,5.82
4079,2019-08-21,14.73,18.64,38.53,4.7,3.35,4.92,5.81
4080,2019-08-22,14.67,18.74,38.49,4.68,3.33,4.97,5.79
4081,2019-08-23,14.84,19.14,39.3,5.03,3.58,5.14,6.1
4082,2019-08-26,14.55,19.24,39.45,4.99,3.61,5.08,6.12
4083,2019-08-27,14.96,19.77,40.75,5.15,3.84,5.58,6.14
4084,2019-08-28,15.16,19.94,40.87,5.15,3.76,5.71,6.0
4085,2019-08-29,14.98,19.28,40.11,4.99,3.7,5.4,5.86
4086,2019-08-30,15.24,19.38,39.89,4.97,3.71,5.47,5.94
4087,2019-09-02,,,,,,,
4088,2019-09-03,15.31,19.42,40.39,5.19,3.67,5.58,5.8
4089,2019-09-04,15.36,19.87,41.02,5.26,3.8,5.62,5.72
4090,2019-09-05,15.09,18.4,39.34,5.08,3.5,5.22,5.48
4091,2019-09-06,14.55,17.87,38.66,4.95,3.4,4.91,5.21
4092,2019-09-09,14.16,17.41,38.06,4.81,3.31,4.76,5.09
4093,2019-09-10,14.0,17.25,38.16,4.8,3.3,4.83,4.96
4094,2019-09-11,14.4,17.34,38.72,4.83,3.28,5.0,4.92
4095,2019-09-12,14.33,17.13,38.66,4.73,3.15,4.77,4.75
4096,2019-09-13,14.11,17.23,38.62,4.72,2.99,4.52,4.53
4097,2019-09-16,14.5,17.1,38.48,4.92,3.09,4.71,4.62
4098,2019-09-17,14.76,18.02,39.6,5.18,3.08,4.96,4.65
4099,2019-09-18,14.47,17.64,39.05,5.02,3.01,4.9,4.66
4100,2019-09-19,14.71,18.3,39.39,5.04,3.1,5.01,4.94
4101,2019-09-20,14.83,18.43,39.84,5.18,3.22,5.27,5.17
4102,2019-09-23,15.2,18.6,39.85,5.34,3.3,5.81,5.32
4103,2019-09-24,15.5,18.81,40.29,5.43,3.37,5.98,5.46
4104,2019-09-25,15.21,18.18,39.57,5.15,3.14,5.44,5.43
4105,2019-09-26,15.42,18.1,39.37,5.09,3.1,5.28,5.25
4106,2019-09-27,15.71,17.73,38.4,4.8,2.92,5.21,5.09
4107,2019-09-30,15.18,17.33,37.92,4.6,2.84,4.81,4.92
4108,2019-10-01,14.89,17.22,37.56,4.73,2.88,4.79,5.03
4109,2019-10-02,14.51,17.37,37.87,4.85,3.03,5.0,5.18
4110,2019-10-03,14.47,17.26,38.12,4.79,2.95,4.95,5.13
4111,2019-10-04,14.91,17.75,38.31,4.87,3.11,5.12,5.32
4112,2019-10-07,14.47,17.62,38.26,4.81,3.05,5.08,5.42
4113,2019-10-08,14.64,18.06,38.92,4.88,3.2,5.36,5.56
4114,2019-10-09,14.38,17.87,38.78,4.8,3.16,5.25,5.62
4115,2019-10-10,14.57,17.91,38.94,4.75,3.1,5.25,5.72
4116,2019-10-11,14.35,17.0,37.62,4.6,2.92,4.78,5.49
4117,2019-10-14,14.32,17.1,38.0,4.66,3.01,4.67,5.64
4118,2019-10-15,14.16,16.66,37.69,4.51,2.92,4.33,5.38
4119,2019-10-16,14.4,16.94,37.83,4.63,3.06,4.57,5.51
4120,2019-10-17,14.5,17.09,38.31,4.69,3.15,4.81,5.59
4121,2019-10-18,14.61,17.19,38.44,4.66,3.17,4.87,5.58
4122,2019-10-21,14.14,16.83,37.96,4.53,3.12,4.86,5.49
4123,2019-10-22,14.09,16.6,37.8,4.6,3.07,4.89,5.42
4124,2019-10-23,13.8,16.57,38.38,4.61,3.14,4.85,5.63
4125,2019-10-24,13.98,17.17,39.1,4.74,3.4,5.19,5.84
4126,2019-10-25,14.11,17.2,39.18,4.82,3.39,5.28,5.87
4127,2019-10-28,14.12,16.72,38.85,4.7,3.29,5.13,5.75
4128,2019-10-29,14.42,16.77,38.84,4.77,3.28,5.21,5.62
4129,2019-10-30,14.67,17.05,39.04,4.8,3.36,5.24,5.9
4130,2019-10-31,15.34,17.36,39.73,4.85,3.48,5.52,6.18
4131,2019-11-01,15.7,17.01,39.61,4.84,3.5,5.64,6.05
4132,2019-11-04,15.72,16.64,38.89,4.78,3.38,5.6,5.88
4133,2019-11-05,15.44,16.54,37.55,4.78,3.22,5.81,5.56
4134,2019-11-06,15.6,16.9,37.65,4.81,3.27,5.97,5.6
4135,2019-11-07,15.38,16.36,36.93,4.24,3.09,5.88,5.13
4136,2019-11-08,15.27,16.37,36.61,4.17,3.12,5.94,5.07
4137,2019-11-11,15.48,16.38,36.71,4.13,3.06,6.19,5.15
4138,2019-11-12,15.18,16.44,36.9,4.29,3.14,6.47,5.15
4139,2019-11-13,14.97,16.66,37.37,4.27,3.26,6.37,5.35
4140,2019-11-14,14.93,16.66,37.54,4.27,3.33,6.37,5.46
4141,2019-11-15,14.73,16.57,37.61,4.21,3.27,6.29,5.35
4142,2019-11-18,15.08,16.89,38.06,4.27,3.36,6.61,5.46
4143,2019-11-19,14.86,17.05,38.35,4.27,3.36,6.73,5.41
4144,2019-11-20,14.89,16.99,38.47,4.39,3.35,6.82,5.47
4145,2019-11-21,14.87,16.64,38.21,4.3,3.3,6.55,5.27
4146,2019-11-22,15.03,16.49,38.09,4.25,3.17,6.48,5.25
4147,2019-11-25,15.12,16.43,37.76,4.19,3.05,6.48,5.02
4148,2019-11-26,15.25,16.86,38.14,4.29,3.12,6.6,5.19
4149,2019-11-27,14.96,16.7,38.18,4.24,3.05,6.27,5.16
4150,2019-11-28,,,,,,,
4151,2019-11-29,15.37,16.8,38.4,4.33,3.12,6.56,5.35
4152,2019-12-02,15.16,16.89,38.74,4.37,2.96,6.6,5.28
4153,2019-12-03,15.12,17.28,39.38,4.55,3.28,7.22,5.68
4154,2019-12-04,15.17,17.03,39.13,4.37,3.19,7.29,6.02
4155,2019-12-05,15.27,17.16,40.0,4.44,3.2,7.24,6.08
4156,2019-12-06,14.73,16.89,39.8,4.27,3.12,6.79,5.79
4157,2019-12-09,14.77,16.85,39.72,4.25,3.06,6.88,5.71
4158,2019-12-10,14.81,17.14,39.99,4.27,3.12,7.05,5.83
4159,2019-12-11,14.9,17.62,40.9,4.42,3.27,7.08,6.08
4160,2019-12-12,14.96,17.56,41.12,4.36,3.26,6.96,5.95
4161,2019-12-13,15.25,17.58,41.29,4.34,3.19,7.27,6.07
4162,2019-12-16,14.63,17.42,40.99,4.28,3.18,7.22,5.89
4163,2019-12-17,14.68,17.39,40.47,4.21,3.16,7.2,5.85
4164,2019-12-18,14.85,17.93,40.98,4.29,3.11,7.3,6.02
4165,2019-12-19,14.83,17.71,40.88,4.31,3.24,7.18,6.05
4166,2019-12-20,14.48,17.45,40.93,4.26,3.14,6.95,5.96
4167,2019-12-23,14.74,17.76,41.77,4.45,3.22,7.65,6.2
4168,2019-12-24,14.92,18.31,42.18,4.62,3.49,7.98,6.6
4169,2019-12-25,,,,,,,
4170,2019-12-26,15.26,18.36,42.69,4.67,3.56,8.11,6.65
4171,2019-12-27,15.1,18.37,42.71,4.62,3.57,7.97,6.56
4172,2019-12-30,15.31,18.61,43.75,4.76,3.63,8.05,6.63
4173,2019-12-31,15.1,18.59,43.45,4.74,3.63,8.08,6.6
4174,2020-01-01,,,,,,,
4175,2020-01-02,15.06,18.49,43.22,4.76,3.69,7.81,6.59
4176,2020-01-03,14.69,18.57,42.83,4.71,3.72,7.7,6.54
4177,2020-01-06,14.59,18.39,43.26,4.65,3.78,6.93,6.56
4178,2020-01-07,14.67,18.47,43.23,4.76,3.87,6.89,6.54
4179,2020-01-08,14.15,17.82,42.08,4.52,3.61,6.29,6.21
4180,2020-01-09,14.1,17.6,41.66,4.46,3.66,6.4,6.1
4181,2020-01-10,13.97,17.85,42.27,4.53,3.7,6.55,6.17
4182,2020-01-13,13.43,17.45,42.45,4.35,3.52,6.43,5.94
4183,2020-01-14,13.82,17.56,42.83,4.47,3.56,6.59,6.07
4184,2020-01-15,13.93,17.9,43.52,4.63,3.53,6.96,6.18
4185,2020-01-16,13.69,18.09,43.82,4.59,3.54,7.03,6.08
4186,2020-01-17,13.54,17.95,43.48,4.5,3.55,5.86,6.13
4187,2020-01-20,,,,,,,
4188,2020-01-21,13.31,18.35,43.71,4.68,3.6,5.78,6.36
4189,2020-01-22,13.51,18.29,43.78,4.71,3.58,5.96,6.35
4190,2020-01-23,13.19,18.43,43.7,4.75,3.5,5.97,6.24
4191,2020-01-24,13.23,18.71,44.29,4.92,3.67,6.03,6.43
4192,2020-01-27,12.75,18.62,44.56,4.91,3.56,6.0,6.35
4193,2020-01-28,12.35,18.0,44.3,4.8,3.27,5.59,6.01
4194,2020-01-29,12.87,18.37,44.62,5.0,3.29,5.94,6.22
4195,2020-01-30,12.98,18.44,44.97,5.0,3.37,5.98,6.45
4196,2020-01-31,12.93,18.52,45.06,5.07,3.36,6.03,6.4
4197,2020-02-03,12.95,18.28,45.59,5.01,3.31,5.91,6.41
4198,2020-02-04,12.96,18.02,44.23,4.92,3.21,5.9,6.17
4199,2020-02-05,12.89,18.02,44.3,4.99,3.18,6.16,6.2
4200,2020-02-06,12.82,18.35,44.39,5.09,3.11,6.27,6.53
4201,2020-02-07,12.56,18.19,44.02,4.93,2.98,6.06,6.51
4202,2020-02-10,12.5,18.43,44.42,5.0,3.01,6.2,6.57
4203,2020-02-11,12.51,18.44,44.22,4.99,2.77,6.18,6.27
4204,2020-02-12,12.62,18.41,43.89,5.0,3.06,5.91,6.08
4205,2020-02-13,12.63,18.93,44.01,5.14,3.07,6.11,6.24
4206,2020-02-14,12.31,19.72,44.07,5.05,3.13,5.98,6.1
4207,2020-02-17,,,,,,,
4208,2020-02-18,12.1,20.58,45.58,5.32,3.45,6.28,6.79
4209,2020-02-19,12.4,21.0,46.17,5.57,3.8,6.24,7.18
4210,2020-02-20,12.46,20.77,48.1,5.59,3.67,6.3,6.97
4211,2020-02-21,12.47,21.44,49.44,5.96,4.13,5.52,7.46
4212,2020-02-24,12.31,22.03,50.26,5.94,4.21,5.12,7.6
4213,2020-02-25,11.78,21.25,49.14,5.7,4.03,4.94,7.08
4214,2020-02-26,12.39,21.09,49.4,5.76,4.05,4.82,7.09
4215,2020-02-27,12.33,19.78,46.53,5.34,3.79,4.45,6.39
4216,2020-02-28,11.15,19.04,44.63,5.02,3.4,4.16,5.93
4217,2020-03-02,10.89,19.86,46.83,5.29,3.53,4.68,6.2
4218,2020-03-03,11.21,20.62,49.73,5.51,3.69,4.52,6.48
4219,2020-03-04,11.25,20.55,51.0,5.53,3.81,4.58,6.69
4220,2020-03-05,11.14,21.16,52.08,5.73,3.98,4.67,7.05
4221,2020-03-06,10.42,21.23,52.35,5.57,3.96,4.44,6.77
4222,2020-03-09,9.23,19.93,47.78,5.18,3.69,3.78,6.43
4223,2020-03-10,9.72,19.87,48.38,5.21,3.59,3.83,6.48
4224,2020-03-11,8.51,18.79,46.02,4.81,3.37,3.33,6.02
4225,2020-03-12,6.52,16.88,44.44,4.07,2.81,2.77,4.77
4226,2020-03-13,6.0,15.67,39.5,3.47,2.46,2.56,4.07
4227,2020-03-16,6.41,16.33,40.73,4.0,2.63,2.63,5.16
4228,2020-03-17,8.18,17.71,45.8,4.76,2.77,3.54,5.64
4229,2020-03-18,6.54,15.88,41.57,4.06,2.08,2.88,4.3
4230,2020-03-19,7.35,16.08,41.74,3.94,2.19,3.22,4.52
4231,2020-03-20,7.27,15.88,40.56,3.61,1.93,2.92,4.0
4232,2020-03-23,6.91,16.93,41.66,3.95,2.18,3.24,4.61
4233,2020-03-24,7.5,19.5,47.5,4.55,2.38,3.79,5.39
4234,2020-03-25,8.15,19.11,47.54,4.66,2.78,3.84,6.27
4235,2020-03-26,8.14,19.58,48.28,4.65,2.69,3.84,5.64
4236,2020-03-27,7.25,19.24,46.35,4.22,2.38,3.39,5.02
4237,2020-03-30,6.88,19.29,46.36,4.08,2.24,3.41,4.93
4238,2020-03-31,7.29,18.32,45.28,3.98,2.18,3.21,4.75
4239,2020-04-01,7.11,18.87,46.47,4.42,2.14,2.64,4.9
4240,2020-04-02,7.0,19.85,48.23,4.84,2.18,3.13,5.12
4241,2020-04-03,6.95,19.95,47.15,4.86,2.11,3.12,5.21
4242,2020-04-06,7.33,20.55,50.11,5.09,2.42,3.48,5.82
4243,2020-04-07,7.41,20.31,49.96,5.01,2.4,3.21,5.67
4244,2020-04-08,7.05,20.41,50.53,5.09,2.47,3.39,5.7
4245,2020-04-09,7.45,22.51,57.31,5.62,2.67,4.14,6.19
4246,2020-04-10,,,,,,,
4247,2020-04-13,7.84,24.37,59.77,6.25,2.85,4.21,6.51
4248,2020-04-14,7.73,24.43,59.89,6.14,3.07,4.3,6.98
4249,2020-04-15,7.21,24.47,58.22,5.98,2.86,4.22,6.75
4250,2020-04-16,7.3,25.0,59.9,6.14,2.89,4.29,6.69
4251,2020-04-17,7.1,24.54,59.23,6.06,2.78,4.13,6.35
4252,2020-04-20,7.39,24.92,59.54,6.17,2.94,4.44,6.69
4253,2020-04-21,7.1,24.82,59.27,6.2,2.82,4.17,6.54
4254,2020-04-22,7.56,26.48,61.73,6.7,3.08,4.3,7.28
4255,2020-04-23,7.64,26.74,62.44,6.87,3.55,3.65,7.98
4256,2020-04-24,7.3,27.1,63.11,7.09,3.77,3.6,8.16
4257,2020-04-27,7.07,26.93,62.61,6.96,3.65,3.68,8.01
4258,2020-04-28,7.04,26.96,62.67,6.9,3.57,4.05,7.85
4259,2020-04-29,7.82,26.55,62.35,7.0,3.75,4.35,8.02
4260,2020-04-30,7.49,25.72,59.48,6.61,3.62,4.21,7.34
4261,2020-05-01,7.89,26.93,60.99,6.84,3.85,3.9,7.75
4262,2020-05-04,8.4,27.38,62.74,6.85,3.91,4.19,8.13
4263,2020-05-05,8.46,28.19,64.91,6.99,3.88,4.07,8.05
4264,2020-05-06,7.85,26.56,62.43,6.77,3.5,3.84,7.82
4265,2020-05-07,8.24,27.26,64.56,7.1,3.54,4.06,8.1
4266,2020-05-08,8.43,27.39,64.55,7.02,3.57,4.17,8.11
4267,2020-05-11,8.03,26.02,62.95,6.9,3.47,4.21,7.87
4268,2020-05-12,7.9,26.04,62.48,6.93,3.67,4.0,7.97
4269,2020-05-13,8.01,26.12,63.89,6.89,3.52,3.97,8.08
4270,2020-05-14,7.99,27.14,66.64,7.2,3.78,4.33,8.28
4271,2020-05-15,8.35,28.04,67.9,7.44,3.85,5.1,8.47
4272,2020-05-18,8.63,27.2,66.26,7.05,3.74,5.29,7.93
4273,2020-05-19,8.15,28.1,67.38,7.56,3.79,5.86,8.56
4274,2020-05-20,8.36,27.25,65.72,7.34,3.68,5.97,8.28
4275,2020-05-21,8.2,26.26,63.48,7.15,3.62,5.7,8.17
4276,2020-05-22,8.04,26.32,63.05,7.05,3.53,5.51,7.91
4277,2020-05-25,,,,,,,
4278,2020-05-26,7.98,24.73,59.21,6.65,3.31,5.27,7.55
4279,2020-05-27,8.18,23.92,58.73,6.63,3.39,5.32,7.48
4280,2020-05-28,8.05,23.95,58.72,6.57,3.32,5.37,7.48
4281,2020-05-29,7.85,24.0,58.47,6.55,3.33,5.75,7.72
4282,2020-06-01,8.27,24.78,60.49,6.77,3.41,5.95,7.91
4283,2020-06-02,8.22,23.95,58.47,6.37,3.28,5.42,7.77
4284,2020-06-03,8.4,23.22,56.02,6.16,3.11,5.21,7.52
4285,2020-06-04,8.52,23.43,55.9,6.32,3.25,5.27,7.5
4286,2020-06-05,8.67,23.29,54.76,6.22,3.13,5.26,7.32
4287,2020-06-08,8.94,23.56,55.54,6.24,3.17,5.3,7.26
4288,2020-06-09,8.5,24.33,57.17,6.24,3.22,5.27,7.71
4289,2020-06-10,9.24,25.08,58.73,6.64,3.36,5.64,8.01
4290,2020-06-11,8.26,24.31,56.04,6.23,3.08,4.95,7.82
4291,2020-06-12,8.4,24.07,55.45,6.19,3.14,4.92,7.48
4292,2020-06-15,8.79,24.74,56.85,6.5,3.12,5.04,7.76
4293,2020-06-16,8.53,24.38,55.95,6.27,2.99,4.82,7.44
4294,2020-06-17,8.49,24.25,55.58,6.3,3.02,4.66,7.67
4295,2020-06-18,8.4,23.94,55.53,6.22,3.03,4.4,7.54
4296,2020-06-19,8.65,24.49,56.92,6.4,3.28,4.44,8.13
4297,2020-06-22,9.19,25.45,58.22,6.79,3.46,4.83,8.69
4298,2020-06-23,9.45,25.68,58.91,6.84,3.59,4.86,9.06
4299,2020-06-24,9.22,25.71,58.41,6.71,3.43,4.63,8.76
4300,2020-06-25,9.15,25.73,58.59,6.69,3.65,4.69,8.97
4301,2020-06-26,8.83,25.87,59.34,6.88,3.6,4.64,8.92
4302,2020-06-29,8.97,26.13,59.54,7.02,3.97,4.79,9.18
4303,2020-06-30,9.14,26.94,61.74,7.22,4.17,5.08,9.4
4304,2020-07-01,9.19,26.81,61.36,7.2,4.45,5.01,9.42
4305,2020-07-02,9.13,26.27,60.96,7.17,4.51,4.85,9.27
4306,2020-07-03,,,,,,,
4307,2020-07-06,9.31,26.61,61.18,7.27,4.72,4.93,9.57
4308,2020-07-07,9.34,27.02,62.47,7.43,5.05,5.17,9.88
4309,2020-07-08,9.48,27.72,63.43,7.59,5.79,5.44,10.2
4310,2020-07-09,9.49,27.59,62.73,7.67,5.51,5.67,10.52
4311,2020-07-10,9.36,27.11,61.88,7.63,5.82,5.69,10.47
4312,2020-07-13,9.17,26.13,59.54,7.34,5.47,5.46,10.2
4313,2020-07-14,9.27,27.05,61.77,7.73,6.04,5.78,10.86
4314,2020-07-15,9.3,27.09,62.14,7.66,6.02,6.08,11.09
4315,2020-07-16,9.08,26.69,61.55,7.58,5.83,5.92,11.08
4316,2020-07-17,9.29,27.34,62.92,7.88,6.42,6.31,11.67
4317,2020-07-20,9.99,28.12,64.19,8.19,6.56,6.87,11.81
4318,2020-07-21,10.74,28.23,64.29,8.41,6.34,7.33,11.67
4319,2020-07-22,10.96,28.52,65.47,8.48,6.42,7.79,12.23
4320,2020-07-23,10.75,27.99,65.77,8.26,6.47,7.46,11.83
4321,2020-07-24,11.06,28.44,66.75,8.42,7.03,7.51,12.48
4322,2020-07-27,12.22,29.91,69.04,8.71,7.1,8.24,13.47
4323,2020-07-28,12.46,29.59,68.59,8.78,7.09,8.27,13.47
4324,2020-07-29,12.57,28.78,67.89,8.82,6.84,8.43,13.61
4325,2020-07-30,12.23,28.25,65.66,8.69,6.38,7.88,12.83
4326,2020-07-31,11.86,28.91,69.2,9.37,6.45,7.93,13.09
4327,2020-08-03,11.68,28.72,68.15,9.28,6.35,7.84,12.91
4328,2020-08-04,12.29,29.75,70.25,9.66,6.87,8.58,13.59
4329,2020-08-05,12.95,29.84,70.37,9.87,6.9,8.95,13.86
4330,2020-08-06,13.33,29.5,70.11,9.76,6.69,8.78,13.92
4331,2020-08-07,13.06,28.87,68.91,9.41,6.39,8.59,13.08
4332,2020-08-10,12.99,28.72,67.89,9.32,6.23,8.61,12.96
4333,2020-08-11,12.41,26.25,62.87,8.54,5.74,7.74,11.79
4334,2020-08-12,12.48,26.18,62.99,8.52,5.72,7.71,11.73
4335,2020-08-13,13.15,27.14,64.11,8.81,5.93,8.24,12.28
4336,2020-08-14,13.22,26.99,63.85,8.71,5.95,8.26,12.25
4337,2020-08-17,13.86,30.13,68.35,9.3,6.25,8.75,12.96
4338,2020-08-18,13.68,30.04,67.7,9.21,6.18,8.63,12.92
4339,2020-08-19,13.29,28.98,65.98,8.85,5.9,8.28,12.2
4340,2020-08-20,13.71,29.95,67.23,8.92,5.94,8.57,12.42
4341,2020-08-21,13.59,29.31,65.57,8.65,5.76,8.33,12.29
4342,2020-08-24,13.26,28.97,65.2,8.5,5.92,8.19,12.51
4343,2020-08-25,13.24,28.75,64.86,8.55,5.79,8.01,12.35
4344,2020-08-26,13.5,29.37,65.67,8.72,5.96,8.34,12.84
4345,2020-08-27,13.29,28.58,64.76,8.46,5.75,8.25,12.53
4346,2020-08-28,13.83,29.2,66.71,8.89,6.48,8.35,13.39
4347,2020-08-31,14.08,29.65,67.28,8.88,6.48,8.46,13.03
4348,2020-09-01,14.25,29.33,67.02,8.76,6.23,8.38,12.6
4349,2020-09-02,13.85,29.61,67.53,8.83,6.03,7.96,12.39
4350,2020-09-03,13.98,29.26,66.13,8.72,6.03,7.83,12.42
4351,2020-09-04,13.72,29.05,65.35,8.63,5.95,7.7,12.57
4352,2020-09-07,,,,,,,
4353,2020-09-08,12.88,29.2,65.77,8.54,5.76,7.5,12.55
4354,2020-09-09,13.14,30.46,68.17,9.17,6.25,7.91,13.4
4355,2020-09-10,13.04,30.11,66.49,8.91,6.24,7.98,13.09
4356,2020-09-11,12.58,29.75,66.22,8.8,6.0,7.66,12.87
4357,2020-09-14,12.58,29.93,67.38,9.26,6.19,8.25,14.54
4358,2020-09-15,11.75,29.99,67.55,9.3,6.36,8.2,14.48
4359,2020-09-16,12.35,29.99,67.29,9.33,6.11,7.94,14.46
4360,2020-09-17,12.13,29.14,66.32,9.35,5.77,8.25,13.72
4361,2020-09-18,12.28,28.89,64.71,10.0,5.53,8.12,13.09
4362,2020-09-21,11.85,28.19,63.67,9.23,5.29,7.36,12.26
4363,2020-09-22,12.12,28.42,63.45,9.21,5.28,7.49,12.29
4364,2020-09-23,11.34,27.14,60.22,8.22,4.99,6.81,11.37
4365,2020-09-24,11.89,27.65,61.44,8.84,5.14,7.2,11.71
4366,2020-09-25,12.11,27.7,61.42,8.75,5.12,7.17,11.66
4367,2020-09-28,12.11,27.76,62.13,8.87,5.18,7.26,11.89
4368,2020-09-29,12.14,28.28,62.77,8.94,5.42,7.43,12.49
4369,2020-09-30,12.22,28.11,63.45,8.82,5.27,7.38,12.29
4370,2020-10-01,12.14,28.26,62.83,9.05,5.29,7.64,12.4
4371,2020-10-02,12.0,27.89,62.29,8.89,5.26,7.44,12.12
4372,2020-10-05,12.31,28.37,63.13,9.14,5.41,7.64,12.31
4373,2020-10-06,12.03,27.06,60.82,8.65,5.15,7.2,11.87
4374,2020-10-07,12.25,26.95,61.17,8.43,5.23,7.42,11.86
4375,2020-10-08,12.37,27.27,61.72,8.62,5.44,7.64,12.28
4376,2020-10-09,12.6,28.05,62.82,9.1,5.96,8.2,13.17
4377,2020-10-12,12.58,28.04,62.93,9.15,5.85,8.22,12.91
4378,2020-10-13,12.46,27.96,62.76,9.08,5.77,8.12,12.68
4379,2020-10-14,12.33,28.31,64.0,9.35,5.93,8.31,13.01
4380,2020-10-15,12.2,27.75,63.0,9.2,5.76,8.2,12.74
4381,2020-10-16,12.32,27.57,62.67,9.11,5.66,7.93,12.41
4382,2020-10-19,12.16,27.02,61.71,8.89,5.49,7.67,12.12
4383,2020-10-20,12.66,27.07,61.19,8.98,5.59,7.87,12.32
4384,2020-10-21,13.0,27.37,61.48,9.12,5.78,7.93,12.34
4385,2020-10-22,13.03,26.89,60.54,8.78,5.53,7.8,11.71
4386,2020-10-23,12.97,26.81,60.47,8.61,5.3,7.81,11.58
4387,2020-10-26,12.89,26.63,60.32,8.51,5.13,7.66,11.52
4388,2020-10-27,13.3,27.09,61.65,8.75,5.27,7.79,11.65
4389,2020-10-28,12.62,25.92,58.65,7.82,4.81,6.83,10.75
4390,2020-10-29,12.69,26.17,60.34,7.85,4.88,6.98,10.8
4391,2020-10-30,12.27,26.73,62.84,7.97,4.91,7.07,10.93
4392,2020-11-02,12.46,27.16,64.73,8.2,5.24,7.4,11.78
4393,2020-11-03,12.5,27.78,66.67,8.22,5.27,7.79,11.82
4394,2020-11-04,12.31,27.42,65.08,8.11,5.19,7.45,11.33
4395,2020-11-05,12.73,29.32,67.85,8.84,5.79,8.57,12.68
4396,2020-11-06,12.84,28.87,68.14,8.74,5.83,8.89,12.88
4397,2020-11-09,12.91,26.9,66.01,8.06,5.09,7.73,11.17
4398,2020-11-10,12.04,25.94,64.89,7.74,5.02,7.79,10.99
4399,2020-11-11,11.94,25.79,65.63,7.66,4.76,7.69,10.62
4400,2020-11-12,11.47,25.91,65.02,7.94,4.69,7.8,10.44
