,timestamp,gold_price
4951,2022-12-23,1800.7
4952,2022-12-26,1800.7
4953,2022-12-27,1800.7
4954,2022-12-28,1803.35
4955,2022-12-29,1813.75
4956,2022-12-30,1813.75
4957,2023-01-02,1813.75
4958,2023-01-03,1843.25
4959,2023-01-04,1857.3
4960,2023-01-05,1834.0
4961,2023-01-06,1852.2
4962,2023-01-09,1878.85
4963,2023-01-10,1878.65
4964,2023-01-11,1872.35
4965,2023-01-12,1882.55
4966,2023-01-13,1907.15
4967,2023-01-16,1917.0
4968,2023-01-17,1913.8
4969,2023-01-18,1920.7
4970,2023-01-19,1918.6
4971,2023-01-20,1924.9
4972,2023-01-23,1914.85
4973,2023-01-24,1920.75
4974,2023-01-25,1930.8
4975,2023-01-26,1932.45
4976,2023-01-27,1923.05
4977,2023-01-30,1924.1
4978,2023-01-31,1923.9
4979,2023-02-01,1925.9
4980,2023-02-02,1921.65
4981,2023-02-03,1875.35
4982,2023-02-06,1873.25
4983,2023-02-07,1870.7
4984,2023-02-08,1872.65
4985,2023-02-09,1879.1
4986,2023-02-10,1859.7
4987,2023-02-13,1856.05
4988,2023-02-14,1863.7
4989,2023-02-15,1831.2
4990,2023-02-16,1828.95
4991,2023-02-17,1833.95
4992,2023-02-20,1845.8
4993,2023-02-21,1836.85
4994,2023-02-22,1835.75
4995,2023-02-23,1826.05
4996,2023-02-24,1810.95
4997,2023-02-27,1818.65
4998,2023-02-28,1824.6
4999,2023-03-01,1841.25
5000,2023-03-02,1836.2
5001,2023-03-03,1841.15
5002,2023-03-06,1849.05
5003,2023-03-07,1826.55
5004,2023-03-08,1816.3
5005,2023-03-09,1831.4
5006,2023-03-10,1861.25
5007,2023-03-13,1911.3
5008,2023-03-14,1907.55
5009,2023-03-15,1923.4
5010,2023-03-16,1922.75
5011,2023-03-17,1962.1
5012,2023-03-20,1969.35
5013,2023-03-21,1952.5
5014,2023-03-22,1949.35
5015,2023-03-23,1977.95
5016,2023-03-24,1993.8
5017,2023-03-27,1946.25
5018,2023-03-28,1962.85
5019,2023-03-29,1965.0
5020,2023-03-30,1965.8
5021,2023-03-31,1979.7
5022,2023-04-03,1983.3
5023,2023-04-04,2009.6
5024,2023-04-05,2030.85
5025,2023-04-06,2001.9
5026,2023-04-07,2001.9
5027,2023-04-10,2001.9
5028,2023-04-11,2002.7
5029,2023-04-12,2008.2
5030,2023-04-13,2048.45
5031,2023-04-14,2019.4
5032,2023-04-17,1995.55
5033,2023-04-18,1999.4
5034,2023-04-19,1990.55
5035,2023-04-20,2007.15
5036,2023-04-21,1973.65
5037,2023-04-24,1978.2
5038,2023-04-25,1987.4
5039,2023-04-26,2003.0
5040,2023-04-27,1985.65
5041,2023-04-28,1982.55
5042,2023-05-01,1982.55
5043,2023-05-02,1995.4
5044,2023-05-03,2014.3
5045,2023-05-04,2044.7
5046,2023-05-05,2000.95
5047,2023-05-08,2000.95
5048,2023-05-09,2030.2
5049,2023-05-10,2037.15
5050,2023-05-11,2015.95
5051,2023-05-12,2019.9
5052,2023-05-15,2019.9
5053,2023-05-16,2007.45
5054,2023-05-17,1974.4
5055,2023-05-18,1960.3
5056,2023-05-19,1961.6
5057,2023-05-22,1970.3
5058,2023-05-23,1969.2
5059,2023-05-24,1969.65
5060,2023-05-25,1948.25
5061,2023-05-26,1947.9
5062,2023-05-29,1947.9
5063,2023-05-30,1952.45
5064,2023-05-31,1964.4
5065,2023-06-01,1974.35
5066,2023-06-02,1963.25
5067,2023-06-05,1959.65
5068,2023-06-06,1957.25
5069,2023-06-07,1967.35
5070,2023-06-08,1966.4
5071,2023-06-09,1960.3
5072,2023-06-12,1952.9
5073,2023-06-13,1954.4
5074,2023-06-14,1955.8
5075,2023-06-15,1952.35
5076,2023-06-16,1959.75
5077,2023-06-19,1951.15
5078,2023-06-20,1930.45
5079,2023-06-21,1925.65
5080,2023-06-22,1920.05
5081,2023-06-23,1930.7
5082,2023-06-26,1922.9
5083,2023-06-27,1918.9
5084,2023-06-28,1908.4
5085,2023-06-29,1899.6
5086,2023-06-30,1912.25
5087,2023-07-03,1928.75
5088,2023-07-04,1927.75
5089,2023-07-05,1924.65
5090,2023-07-06,1908.8
5091,2023-07-07,1922.3
5092,2023-07-10,1922.8
5093,2023-07-11,1933.95
5094,2023-07-12,1953.3
5095,2023-07-13,1958.05
5096,2023-07-14,1953.7
5097,2023-07-17,1949.6
5098,2023-07-18,1975.0
5099,2023-07-19,1975.35
5100,2023-07-20,1976.1
5101,2023-07-21,1960.6
5102,2023-07-24,1960.0
5103,2023-07-25,1958.7
5104,2023-07-26,1966.3
5105,2023-07-27,1945.35
5106,2023-07-28,1954.25
5107,2023-07-31,1970.65
5108,2023-08-01,1947.2
5109,2023-08-02,1944.2
5110,2023-08-03,1935.65
5111,2023-08-04,1942.45
5112,2023-08-07,1931.7
5113,2023-08-08,1926.4
5114,2023-08-09,1922.75
5115,2023-08-10,1920.9
5116,2023-08-11,1915.8
5117,2023-08-14,1903.75
5118,2023-08-15,1903.85
5119,2023-08-16,1904.2
5120,2023-08-17,1896.35
5121,2023-08-18,1893.7
5122,2023-08-21,1889.85
5123,2023-08-22,1892.75
5124,2023-08-23,1916.65
5125,2023-08-24,1917.05
5126,2023-08-25,1915.5
5127,2023-08-28,1915.5
5128,2023-08-29,1930.0
5129,2023-08-30,1947.55
5130,2023-08-31,1942.3
5131,2023-09-01,1940.55
5132,2023-09-04,1937.2
5133,2023-09-05,1926.1
5134,2023-09-06,1922.05
5135,2023-09-07,1918.35
5136,2023-09-08,1927.8
5137,2023-09-11,1924.95
5138,2023-09-12,1908.55
5139,2023-09-13,1913.8
5140,2023-09-14,1901.75
5141,2023-09-15,1927.7
5142,2023-09-18,1923.5
5143,2023-09-19,1934.9
5144,2023-09-20,1943.35
5145,2023-09-21,1915.0
5146,2023-09-22,1927.35
5147,2023-09-25,1924.85
5148,2023-09-26,1907.05
5149,2023-09-27,1887.3
5150,2023-09-28,1873.55
5151,2023-09-29,1870.5
5152,2023-10-02,1833.05
5153,2023-10-03,1822.45
5154,2023-10-04,1818.95
5155,2023-10-05,1819.45
5156,2023-10-06,1819.6
5157,2023-10-09,1845.5
5158,2023-10-10,1857.0
5159,2023-10-11,1871.25
5160,2023-10-12,1874.0
5161,2023-10-13,1909.2
5162,2023-10-16,1918.05
5163,2023-10-17,1928.2
5164,2023-10-18,1955.7
5165,2023-10-19,1953.55
5166,2023-10-20,1988.5
5167,2023-10-23,1973.0
5168,2023-10-24,1963.65
5169,2023-10-25,1983.3
5170,2023-10-26,1975.0
5171,2023-10-27,1982.9
5172,2023-10-30,1997.6
5173,2023-10-31,1996.9
5174,2023-11-01,1986.35
5175,2023-11-02,1983.6
5176,2023-11-03,1994.45
5177,2023-11-06,1984.6
5178,2023-11-07,1960.7
5179,2023-11-08,1959.35
5180,2023-11-09,1957.45
5181,2023-11-10,1941.65
5182,2023-11-13,1931.15
5183,2023-11-14,1969.05
5184,2023-11-15,1958.2
5185,2023-11-16,1980.1
5186,2023-11-17,1981.05
5187,2023-11-20,1968.7
5188,2023-11-21,2006.6
5189,2023-11-22,1997.55
5190,2023-11-23,1992.85
5191,2023-11-24,2000.85
5192,2023-11-27,2013.7
5193,2023-11-28,2025.65
5194,2023-11-29,2046.95
5195,2023-11-30,2035.45
5196,2023-12-01,2045.4
5197,2023-12-04,2049.05
5198,2023-12-05,2023.35
5199,2023-12-06,2026.4
5200,2023-12-07,2026.9
5201,2023-12-08,2008.1
5202,2023-12-11,1986.65
5203,2023-12-12,1980.85
5204,2023-12-13,1982.5
5205,2023-12-14,2046.1
5206,2023-12-15,2032.3
5207,2023-12-18,2023.95
5208,2023-12-19,2041.35
5209,2023-12-20,2035.55
5210,2023-12-21,2041.7
5211,2023-12-22,2041.7
5212,2023-12-25,2041.7
5213,2023-12-26,2041.7
5214,2023-12-27,2069.4
5215,2023-12-28,2078.4
5216,2023-12-29,2078.4
5217,2024-01-01,2078.4
5218,2024-01-02,2067.55
5219,2024-01-03,2042.1
5220,2024-01-04,2039.55
5221,2024-01-05,2056.35
5222,2024-01-08,2025.1
5223,2024-01-09,2034.9
5224,2024-01-10,2026.8
5225,2024-01-11,2029.15
5226,2024-01-12,2055.65
5227,2024-01-15,2049.9
5228,2024-01-16,2038.15
5229,2024-01-17,2011.75
5230,2024-01-18,2013.2
5231,2024-01-19,2028.55
5232,2024-01-22,2021.6
5233,2024-01-23,2022.95
5234,2024-01-24,2024.65
5235,2024-01-25,2023.75
5236,2024-01-26,2018.45
5237,2024-01-29,2022.5
5238,2024-01-30,2043.05
5239,2024-01-31,2053.25
5240,2024-02-01,2045.85
5241,2024-02-02,2034.15
5242,2024-02-05,2018.0
5243,2024-02-06,2030.8
5244,2024-02-07,2041.6
5245,2024-02-08,2028.65
5246,2024-02-09,2023.5
5247,2024-02-12,2015.2
5248,2024-02-13,1996.1
5249,2024-02-14,1985.1
5250,2024-02-15,2004.05
5251,2024-02-16,1997.9
5252,2024-02-19,2017.05
5253,2024-02-20,2029.1
5254,2024-02-21,2026.75
5255,2024-02-22,2024.0
5256,2024-02-23,2027.45
5257,2024-02-26,2027.2
5258,2024-02-27,2035.05
5259,2024-02-28,2032.45
5260,2024-02-29,2048.05
5261,2024-03-01,2049.8
5262,2024-03-04,2098.05
5263,2024-03-05,2134.4
5264,2024-03-06,2142.85
5265,2024-03-07,2153.45
5266,2024-03-08,2171.2
5267,2024-03-11,2180.45
5268,2024-03-12,2161.25
5269,2024-03-13,2168.4
5270,2024-03-14,2160.8
5271,2024-03-15,2163.45
5272,2024-03-18,2158.15
5273,2024-03-19,2154.9
5274,2024-03-20,2157.45
5275,2024-03-21,2170.5
5276,2024-03-22,2171.6
5277,2024-03-25,2176.7
5278,2024-03-26,2179.8
5279,2024-03-27,2192.7
5280,2024-03-28,2214.35
5281,2024-03-29,2214.35
5282,2024-04-01,2214.35
5283,2024-04-02,2264.5
5284,2024-04-03,2280.15
5285,2024-04-04,2293.5
5286,2024-04-05,2298.55
5287,2024-04-08,2320.25
5288,2024-04-09,2356.1
5289,2024-04-10,2333.0
5290,2024-04-11,2345.65
5291,2024-04-12,2401.5
5292,2024-04-15,2344.2
5293,2024-04-16,2369.15
5294,2024-04-17,2390.35
5295,2024-04-18,2382.7
5296,2024-04-19,2379.7
5297,2024-04-22,2334.95
5298,2024-04-23,2328.45
5299,2024-04-24,2320.25
5300,2024-04-25,2318.7
5301,2024-04-26,2343.1
5302,2024-04-29,2333.55
5303,2024-04-30,2307.0
5304,2024-05-01,2302.35
5305,2024-05-02,2288.85
5306,2024-05-03,2294.45
5307,2024-05-06,2294.45
5308,2024-05-07,2319.6
5309,2024-05-08,2309.05
5310,2024-05-09,2325.7
5311,2024-05-10,2372.45
5312,2024-05-13,2343.8
5313,2024-05-14,2354.85
5314,2024-05-15,2357.5
5315,2024-05-16,2377.4
5316,2024-05-17,2402.6
5317,2024-05-20,2420.3
5318,2024-05-21,2427.3
5319,2024-05-22,2407.9
5320,2024-05-23,2357.35
5321,2024-05-24,2342.7
5322,2024-05-27,2342.7
5323,2024-05-28,2350.65
5324,2024-05-29,2343.35
5325,2024-05-30,2348.55
5326,2024-05-31,2348.25
5327,2024-06-03,2337.7
5328,2024-06-04,2326.0
5329,2024-06-05,2340.05
5330,2024-06-06,2360.6
5331,2024-06-07,2310.8
5332,2024-06-10,2304.4
5333,2024-06-11,2316.5
5334,2024-06-12,2326.25
5335,2024-06-13,2310.8
5336,2024-06-14,2330.45
5337,2024-06-17,2319.9
5338,2024-06-18,2324.35
5339,2024-06-19,2324.25
5340,2024-06-20,2351.6
5341,2024-06-21,2335.05
5342,2024-06-24,2328.75
5343,2024-06-25,2325.05
5344,2024-06-26,2299.65
5345,2024-06-27,2323.6
5346,2024-06-28,2330.9
5347,2024-07-01,2329.1
